ID,Cycle,SensorMeasure2,SensorMeasure3,SensorMeasure4,SensorMeasure6,SensorMeasure7,SensorMeasure8,SensorMeasure9,SensorMeasure10,SensorMeasure11,SensorMeasure12,SensorMeasure13,SensorMeasure14,SensorMeasure15,SensorMeasure17,SensorMeasure20,SensorMeasure21,RUL
33,1,-1.0474884791786376,-1.4139175972975155,-1.58203652864787,0.2295796365486223,-0.5422343989504695,-0.6416066701281963,-0.8098547550310581,-0.3534790224866815,-1.0187911459494543,-0.6330923138833027,-0.6428334758982741,-0.6606313046654425,0.6416123807225425,-0.3216407112392114,-0.2754636074504597,0.1392203689123472,125
33,2,-0.7224534549483497,-0.9616601477760852,-1.6321747636098571,-0.32242976093054,-0.5887829226783701,-0.767963643917399,-0.5626061486943252,-0.3534790224866815,-1.252071530933442,-0.4487745674391084,-0.6428334758982741,-0.5921621578496888,0.2383758438136384,-0.8893635517842272,-0.235280317139036,0.4072616055381978,125
33,3,-1.6019599911005864,-0.4330475444393162,-1.4234359894824091,0.2295796365486223,-0.3414938903738428,-1.0206775914958044,-0.939485097219744,-0.3534790224866815,-0.9188138380991704,-0.4887100791686809,-0.8325658292669893,-0.9308723620090128,0.3491006305877815,-2.024809232874259,0.568385489089609,0.320818306726354,125
33,4,-0.5694957964872422,-1.4873360144276195,-2.125371278950202,0.2295796365486223,-0.4927765924895442,-0.5152496963389936,-0.9024478565944182,-0.3534790224866815,-0.6522076838317625,-0.3596876566577624,-0.579589358106785,-0.4382580579275693,0.0037054002027077,-1.457086392329243,0.0460027150409868,-0.0470682905426006,125
33,5,-1.3916432107163466,-1.1613582423699536,-0.4452287930812194,0.2295796365486223,-0.3764052831697764,-0.6416066701281963,-1.0611073873813373,-0.3534790224866815,-1.418700377350566,-0.2368091590283112,-0.516345240318172,-0.4188685650240126,-0.3202059163306829,0.2460821293058044,-0.1549137365161601,0.2136018120760328,125
33,6,-1.1430870157168296,-1.4388798591217615,-0.8985193663089532,0.2295796365486223,-0.4956858752225359,-0.6416066701281963,-0.814359284296309,-0.3534790224866815,-1.385374608067146,-0.3842633561836666,-0.2633687691550918,-0.3152559623205347,-0.7498841933647581,-0.8893635517842272,-0.1549137365161601,0.5473131516751784,125
33,7,-0.2827001868724486,-1.863238310133744,-1.4705045365895832,0.2295796365486223,-0.4695023306256105,-0.7047851570213611,-0.7397842997939528,-0.3534790224866815,-1.418700377350566,-0.4334147552354401,-0.516345240318172,-0.7781801053933931,-0.2904589586898433,0.2460821293058044,0.0460027150409868,0.4166430488201039,125
33,8,-1.7357979422542729,-0.2348178181880487,-0.901589054163766,0.2295796365486223,-0.3560403040388344,-0.6416066701281963,-0.749794364827864,-0.3534790224866815,-1.0854426845162943,-0.5194297035760524,-0.7060775936868872,-0.265570386755143,-0.5631394037307113,-0.3216407112392114,-0.5567466396304827,0.3931894406153268,125
33,9,-1.2386855522552391,0.0882232171844157,-0.7266168464393039,0.2295796365486223,-0.3036732148449174,-0.5152496963389936,-0.1962377684545223,-0.3534790224866815,-1.45202614663401,-0.3074642951652552,-0.7693217114783762,-0.7284945298279463,-0.4391937468939531,-0.8893635517842272,-0.3960134783847593,0.6257152133882421,125
33,10,-0.8180519914867591,-0.958723411090884,-1.3415776466873346,0.2295796365486223,-0.6440592946052788,-0.9574991045997664,-1.19374074908016,-0.3534790224866815,-0.8521622995323302,-0.3627596190984961,-0.8325658292669893,-0.8551321553544252,0.0780727943047626,-0.3216407112392114,0.7693019406467559,0.5077770692728888,125
33,11,-0.856291406102036,-0.4007434409020998,-0.298907005335009,0.2295796365486223,-0.2920360839129505,-0.1993572618645504,-0.3949375593769952,-0.3534790224866815,-1.418700377350566,-0.2245213092653416,-0.516345240318172,-0.5236930110339352,0.1226932307660072,-0.3216407112392114,0.1665525859752864,-0.2380476716384897,125
