ID,Cycle,SensorMeasure2,SensorMeasure3,SensorMeasure4,SensorMeasure6,SensorMeasure7,SensorMeasure8,SensorMeasure9,SensorMeasure10,SensorMeasure11,SensorMeasure12,SensorMeasure13,SensorMeasure14,SensorMeasure15,SensorMeasure17,SensorMeasure20,SensorMeasure21,RUL
5,1,643.4,1592.65,1408.75,21.61,554.06,2388.03,9048.88,1.3,47.54,521.54,2388.12,8127.96,8.436,392,38.91,23.3088,125
5,2,642.48,1589.88,1403.32,21.61,553.71,2388.1,9045.31,1.3,47.41,521.35,2388.14,8134.3,8.422,392,38.84,23.3777,125
5,3,642.37,1587.49,1401.21,21.61,554.34,2388.08,9050.25,1.3,47.33,521.56,2388.07,8127.99,8.4232,392,38.74,23.2717,125
5,4,642.76,1587.26,1403.71,21.61,553.73,2388.11,9050.85,1.3,47.27,521.87,2388.13,8130.32,8.449,391,38.91,23.2782,125
5,5,643.07,1590.86,1404.03,21.61,553.73,2388.14,9047.56,1.3,47.51,521.72,2388.06,8132.45,8.4254,392,38.81,23.3604,125
5,6,642.78,1592.96,1405.1,21.61,553.5,2388.13,9046.22,1.3,47.5,521.63,2388.1,8128.19,8.4391,391,38.96,23.2102,125
5,7,642.75,1581.64,1407.9,21.61,553.53,2388.09,9045.59,1.3,47.61,520.89,2388.07,8131.85,8.465,394,38.84,23.3896,125
5,8,642.64,1582.76,1410.27,21.61,553.36,2388.08,9045.08,1.3,47.5,521.71,2388.14,8128.8,8.4665,392,38.99,23.3508,125
5,9,642.93,1593.85,1404.69,21.61,553.47,2388.1,9047.58,1.3,47.39,521.23,2388.17,8125.28,8.4057,392,38.79,23.2997,125
5,10,642.83,1585.24,1408.43,21.61,553.36,2388.1,9049.99,1.3,47.47,521.07,2388.09,8124.13,8.4707,394,38.78,23.4111,125
5,11,642.29,1594.36,1406.39,21.61,554.18,2388.07,9048.76,1.3,47.61,521.68,2388.01,8126.85,8.4222,393,39.03,23.3603,125
5,12,642.57,1583.47,1406.59,21.61,553.81,2388.12,9053.94,1.3,47.42,521.45,2388.07,8130.72,8.4405,393,38.76,23.2577,125
5,13,642.34,1590.71,1410.61,21.61,553.72,2388.11,9044.27,1.3,47.57,521.72,2388.08,8126.76,8.4236,392,38.94,23.2529,125
5,14,642.52,1592.3,1406.5,21.61,553.57,2388.16,9049.36,1.3,47.7,521.69,2388.17,8128.85,8.4278,393,38.94,23.2255,125
5,15,642.22,1590.3,1404.62,21.61,553.18,2388.09,9045.27,1.3,47.65,521.14,2388.16,8129.06,8.4352,393,38.88,23.2644,125
5,16,642.57,1583.58,1403.57,21.61,553.39,2388.1,9041.02,1.3,47.45,521.74,2388.1,8125.99,8.4511,394,38.88,23.337,125
5,17,642.96,1590.72,1410.89,21.61,553.21,2388.11,9044.84,1.3,47.59,521.76,2388.11,8126.19,8.4231,392,38.85,23.3043,125
5,18,642.54,1588.29,1402.49,21.61,553.82,2388.09,9054.31,1.3,47.55,521.72,2388.16,8131.35,8.4463,392,38.73,23.4157,125
5,19,642.52,1585.1,1402.27,21.61,552.7,2388.13,9047.08,1.3,47.41,521.53,2388.11,8131.02,8.4612,394,38.85,23.3409,125
5,20,642.22,1597.92,1403.13,21.61,554.11,2388.11,9049.46,1.3,47.53,521.43,2388.12,8125.72,8.4587,392,38.86,23.3036,125
5,21,642.36,1583.66,1403.17,21.61,553.51,2388.1,9053.5,1.3,47.55,521.69,2388.15,8128.09,8.4221,393,38.78,23.3146,125
5,22,642.74,1591.08,1406.0,21.61,553.78,2388.06,9043.64,1.3,47.52,521.84,2388.05,8128.51,8.414,393,38.84,23.3547,125
