ID,Cycle,SensorMeasure2,SensorMeasure3,SensorMeasure4,SensorMeasure7,SensorMeasure8,SensorMeasure11,SensorMeasure12,SensorMeasure13,SensorMeasure15,SensorMeasure17,SensorMeasure20,SensorMeasure21,RUL
4,1,642.6,1585.4,1402.85,553.97,2388.06,47.29,521.94,2388.07,8.42,393,39.04,23.3814,125
4,2,642.45,1583.54,1410.36,554.62,2388.06,47.35,521.7,2388.04,8.3999,391,39.02,23.4437,125
4,3,642.16,1586.59,1398.65,553.52,2388.08,47.4,521.35,2388.09,8.415,391,38.96,23.3314,125
4,4,642.73,1583.96,1400.32,553.58,2388.08,47.39,522.0,2388.01,8.4309,392,38.87,23.4338,125
4,5,642.11,1590.62,1399.42,552.91,2388.1,47.26,521.35,2388.11,8.4164,393,38.91,23.2896,125
4,6,642.46,1588.76,1407.78,553.12,2388.04,47.18,521.9,2388.09,8.4313,392,38.94,23.3491,125
4,7,642.26,1586.91,1404.44,554.42,2388.06,47.45,521.96,2388.08,8.4372,393,38.87,23.4134,125
4,8,641.97,1584.18,1406.22,553.93,2388.05,47.24,521.77,2388.06,8.4169,393,38.91,23.4044,125
4,9,642.59,1584.78,1403.51,553.78,2388.06,47.43,522.23,2388.0,8.388,393,38.88,23.3179,125
4,10,642.78,1586.0,1400.12,553.54,2388.06,47.5,521.54,2388.09,8.4233,392,38.94,23.3154,125
4,11,642.21,1588.75,1395.79,553.58,2388.07,47.31,522.35,2388.06,8.4134,394,39.21,23.4153,125
4,12,642.63,1584.33,1403.67,554.39,2388.09,47.35,521.77,2388.05,8.4208,394,38.93,23.2962,125
4,13,642.24,1587.74,1395.23,553.5,2388.06,47.29,521.78,2388.06,8.433,392,38.87,23.3162,125
4,14,642.62,1583.38,1407.62,553.65,2388.05,47.49,521.91,2388.07,8.4236,393,38.92,23.4073,125
4,15,642.47,1592.08,1401.13,554.7,2388.03,47.35,521.98,2388.05,8.4369,392,38.91,23.3439,125
4,16,642.17,1585.39,1409.84,554.72,2388.09,47.3,521.66,2388.08,8.4203,393,39.04,23.313,125
4,17,642.06,1587.82,1406.43,553.57,2388.1,47.39,522.35,2388.06,8.4309,392,38.95,23.2397,125
4,18,642.36,1589.62,1403.75,554.23,2388.08,47.52,521.96,2388.09,8.4229,393,39.01,23.2961,125
4,19,643.02,1589.9,1406.34,553.62,2388.02,47.28,521.95,2388.08,8.4111,392,39.1,23.2799,125
4,20,642.53,1589.76,1401.19,553.97,2388.05,47.26,521.62,2388.08,8.3897,392,38.91,23.3725,125
4,21,642.49,1593.11,1398.49,554.01,2388.05,47.33,521.5,2388.07,8.4263,393,38.97,23.2878,125
4,22,642.68,1594.65,1405.05,554.28,2388.09,47.7,521.78,2388.05,8.3904,391,39.17,23.2002,125
4,23,642.41,1592.74,1401.8,554.49,2388.14,47.44,521.97,2388.03,8.4255,395,39.12,23.3787,125
4,24,642.51,1589.01,1400.24,553.74,2388.08,47.46,522.11,2388.09,8.4394,390,38.69,23.2943,125
4,25,642.05,1592.65,1399.14,554.33,2388.04,47.52,521.87,2388.13,8.3954,391,38.81,23.3862,125
4,26,642.35,1589.28,1399.54,553.62,2388.07,47.21,521.71,2388.08,8.4235,393,38.95,23.338,125
4,27,642.08,1582.09,1402.27,553.71,2388.05,47.37,522.37,2388.1,8.4328,392,38.85,23.3876,125
4,28,642.59,1583.69,1400.85,553.79,2388.09,47.61,521.72,2388.11,8.4004,390,38.84,23.2796,125
4,29,642.34,1585.53,1401.61,554.14,2388.07,47.42,521.56,2388.08,8.418,393,38.91,23.3161,125
4,30,642.7,1584.4,1403.21,554.09,2388.1,47.57,521.68,2388.08,8.4294,391,38.79,23.357,125
4,31,642.42,1580.87,1400.49,554.05,2388.05,47.4,521.84,2388.12,8.4268,392,38.96,23.3364,125
4,32,642.1,1589.33,1406.42,553.8,2388.08,47.3,521.76,2388.1,8.4672,392,38.85,23.4112,125
4,33,642.79,1590.98,1405.72,554.62,2388.11,47.34,521.7,2388.02,8.4295,393,38.86,23.349,125
4,34,642.29,1587.97,1396.73,553.61,2388.06,47.5,521.65,2388.06,8.4369,392,38.88,23.2764,125
4,35,642.42,1587.89,1398.89,553.72,2388.05,47.38,521.49,2388.09,8.4134,393,38.94,23.3307,125
4,36,642.08,1589.48,1406.77,552.71,2388.13,47.32,522.12,2388.08,8.4194,393,38.87,23.3539,125
4,37,642.62,1582.75,1411.83,553.92,2388.06,47.28,521.23,2388.07,8.4065,391,38.85,23.4505,125
4,38,642.69,1591.19,1400.63,553.4,2388.08,47.36,521.87,2388.05,8.4118,393,39.07,23.4142,125
4,39,642.14,1581.05,1406.06,553.06,2388.08,47.56,521.81,2388.09,8.4111,393,38.76,23.3571,125
4,40,642.77,1596.22,1407.38,553.77,2388.04,47.38,522.2,2388.09,8.3846,391,38.79,23.3047,125
4,41,642.44,1588.31,1403.4,553.44,2388.02,47.27,521.95,2388.05,8.3683,393,39.11,23.3804,125
4,42,642.62,1587.0,1401.08,553.94,2388.05,47.42,521.83,2388.06,8.4684,390,39.04,23.5074,125
4,43,642.12,1589.99,1407.47,553.71,2388.09,47.47,521.67,2388.09,8.4196,393,38.89,23.4416,125
4,44,641.81,1585.87,1403.08,553.47,2388.13,47.29,522.07,2388.1,8.4386,391,39.03,23.4158,125
4,45,642.58,1587.46,1403.12,553.89,2388.08,47.3,521.96,2388.08,8.4115,392,38.98,23.3737,125
4,46,642.99,1584.18,1415.57,553.59,2388.03,47.54,521.66,2388.06,8.4334,393,38.7,23.3137,125
4,47,642.15,1591.57,1409.99,553.8,2388.02,47.51,521.69,2388.08,8.4093,393,38.74,23.2122,125
4,48,642.33,1586.8,1405.17,554.54,2388.08,47.46,522.02,2388.08,8.3869,392,38.97,23.3181,125
4,49,642.82,1590.52,1408.42,553.87,2388.09,47.52,521.75,2388.11,8.3928,392,38.98,23.3336,125
4,50,642.05,1586.99,1403.54,552.53,2388.12,47.35,521.85,2388.1,8.4348,391,38.93,23.2186,125
4,51,642.3,1584.29,1407.61,553.63,2388.07,47.22,521.8,2388.07,8.3844,392,38.85,23.4029,125
4,52,642.82,1593.22,1407.67,553.9,2388.11,47.31,521.99,2388.13,8.4321,394,38.89,23.3655,125
4,53,642.41,1586.77,1407.4,554.5,2388.1,47.38,521.19,2388.07,8.4154,393,39.04,23.4327,125
4,54,642.54,1592.6,1405.04,553.9,2388.06,47.28,521.34,2388.11,8.4348,393,38.93,23.2384,125
4,55,642.02,1587.01,1406.46,554.03,2388.06,47.16,521.4,2388.09,8.401,393,38.82,23.3281,125
4,56,642.8,1594.24,1403.34,553.93,2388.03,47.35,521.47,2388.05,8.42,390,39.01,23.3547,125
4,57,642.3,1585.96,1404.0,553.5,2388.08,47.43,521.84,2388.11,8.4312,392,38.73,23.4221,125
4,58,642.66,1590.94,1405.24,553.27,2388.07,47.39,522.02,2388.09,8.4203,393,38.87,23.2575,125
4,59,642.32,1600.12,1398.12,554.75,2388.07,47.46,522.35,2388.07,8.383,391,38.8,23.3164,125
4,60,642.31,1576.64,1404.66,553.49,2388.08,47.29,521.94,2388.08,8.4349,392,38.96,23.3673,125
4,61,642.56,1587.51,1407.15,553.77,2388.1,47.39,521.79,2388.04,8.4231,392,38.95,23.3748,125
4,62,642.69,1588.08,1407.72,553.74,2388.06,47.16,521.39,2388.07,8.4133,391,38.88,23.2919,125
4,63,642.45,1587.6,1410.95,553.89,2388.02,47.39,522.11,2388.11,8.4424,393,38.86,23.3359,125
4,64,642.68,1591.76,1403.8,554.25,2388.06,47.33,521.61,2388.06,8.4002,393,38.84,23.2918,125
4,65,642.8,1590.85,1407.01,554.03,2388.04,47.24,522.14,2388.08,8.4314,392,39.04,23.4812,124
4,66,642.9,1583.9,1402.56,554.13,2388.06,47.35,521.43,2388.08,8.405,394,38.89,23.3588,123
4,67,642.21,1592.37,1395.74,553.47,2388.08,47.43,521.63,2388.0,8.4517,393,38.87,23.4225,122
4,68,642.44,1587.83,1408.43,554.03,2388.09,47.53,521.92,2388.02,8.433,390,38.85,23.4063,121
4,69,642.74,1588.44,1409.93,553.75,2388.06,47.33,521.74,2388.06,8.4094,391,38.97,23.3788,120
4,70,642.42,1590.37,1403.68,553.6,2388.1,47.37,521.9,2388.04,8.4232,392,38.96,23.2755,119
4,71,642.63,1585.71,1410.7,554.23,2388.11,47.37,521.71,2388.12,8.417,393,38.8,23.3652,118
4,72,642.69,1584.72,1408.21,553.62,2388.07,47.27,521.5,2388.09,8.4053,394,38.89,23.3367,117
4,73,642.35,1588.43,1409.32,554.1,2388.15,47.4,521.85,2388.08,8.4666,394,39.17,23.2982,116
4,74,642.6,1588.1,1407.74,553.31,2388.11,47.31,521.67,2388.06,8.431,394,38.74,23.3864,115
4,75,642.42,1593.17,1400.47,554.13,2388.08,47.43,521.95,2388.14,8.4095,393,38.85,23.3053,114
4,76,641.86,1588.78,1405.44,553.56,2388.04,47.42,521.95,2388.1,8.4142,392,38.82,23.2617,113
4,77,642.77,1588.91,1398.16,553.43,2388.03,47.32,521.22,2388.07,8.423,394,38.95,23.2448,112
4,78,642.66,1587.09,1408.49,554.03,2388.06,47.46,521.53,2388.04,8.4084,392,38.78,23.3512,111
4,79,642.14,1592.26,1407.47,553.13,2388.1,47.39,521.93,2388.1,8.4384,393,39.05,23.4146,110
4,80,642.98,1588.2,1405.22,554.66,2388.05,47.36,521.78,2388.06,8.3982,394,38.92,23.2887,109
4,81,642.26,1582.27,1408.32,553.51,2388.04,47.39,521.35,2388.06,8.4252,392,38.82,23.34,108
4,82,642.66,1582.04,1404.73,553.76,2388.05,47.3,521.87,2388.1,8.4169,392,38.93,23.2496,107
4,83,642.13,1588.16,1406.59,554.25,2388.08,47.34,521.82,2388.09,8.4433,393,38.98,23.3686,106
4,84,642.91,1589.92,1403.9,553.48,2388.09,47.52,521.63,2388.09,8.4081,392,38.72,23.4161,105
4,85,642.29,1579.9,1399.07,553.85,2388.05,47.27,521.6,2388.09,8.4401,394,38.94,23.3839,104
4,86,642.21,1591.36,1407.58,553.52,2388.08,47.42,521.74,2388.0,8.4306,393,38.8,23.3293,103
4,87,642.7,1587.37,1406.05,553.83,2388.09,47.5,522.01,2388.1,8.4359,393,38.92,23.3269,102
4,88,642.68,1584.7,1398.74,554.23,2388.1,47.32,521.36,2388.0,8.4428,394,38.87,23.2128,101
4,89,641.97,1578.65,1394.77,553.55,2388.09,47.56,522.15,2388.07,8.4233,392,38.74,23.3807,100
4,90,643.32,1586.92,1408.45,553.98,2388.05,47.32,522.22,2388.06,8.4484,393,38.98,23.322,99
4,91,642.79,1589.6,1404.18,553.48,2388.07,47.15,522.23,2388.07,8.4301,393,38.87,23.2897,98
4,92,642.41,1590.17,1403.99,554.49,2388.08,47.55,521.56,2388.12,8.4255,393,38.79,23.284,97
4,93,642.24,1588.28,1398.67,554.07,2388.09,47.58,521.54,2388.1,8.3856,392,38.77,23.3528,96
4,94,642.5,1588.54,1406.69,553.76,2388.16,47.34,521.82,2388.07,8.4313,392,38.85,23.3703,95
4,95,642.48,1586.25,1398.8,553.44,2388.08,47.5,521.88,2388.02,8.4065,392,39.05,23.3431,94
4,96,642.18,1578.8,1406.96,554.08,2388.05,47.36,521.8,2388.07,8.4226,392,38.9,23.3729,93
4,97,642.95,1586.68,1411.12,553.05,2388.03,47.5,521.96,2388.06,8.4375,393,38.84,23.2882,92
4,98,643.06,1583.61,1403.34,553.68,2388.07,47.3,521.65,2388.07,8.4055,392,38.87,23.2429,91
4,99,642.79,1592.78,1405.64,554.62,2388.11,47.28,521.35,2388.11,8.4113,392,38.98,23.1897,90
4,100,642.67,1588.11,1406.26,553.72,2388.07,47.25,521.77,2388.08,8.4332,392,38.91,23.3289,89
4,101,642.29,1590.1,1412.21,553.91,2388.08,47.42,521.3,2388.08,8.4383,392,38.89,23.3956,88
4,102,642.5,1593.07,1400.79,553.63,2388.06,47.54,521.4,2388.04,8.435,393,38.75,23.2938,87
4,103,642.83,1596.05,1400.74,553.62,2388.06,47.39,521.69,2388.03,8.4328,393,38.8,23.4523,86
4,104,642.27,1593.03,1403.56,553.84,2388.09,47.39,522.48,2388.04,8.4194,394,38.95,23.3294,85
4,105,642.48,1587.15,1406.58,553.9,2388.06,47.31,521.63,2388.09,8.4449,394,38.93,23.3576,84
4,106,642.24,1588.91,1402.75,553.63,2388.07,47.53,521.62,2388.11,8.444,393,38.88,23.2776,83
4,107,642.55,1585.56,1400.45,553.78,2388.09,47.4,521.19,2388.11,8.4383,392,38.93,23.3614,82
4,108,642.13,1585.18,1412.75,553.97,2388.07,47.44,521.99,2388.07,8.4316,394,38.93,23.3725,81
4,109,642.89,1586.34,1407.61,553.4,2388.06,47.36,522.15,2388.11,8.4531,393,38.87,23.364,80
4,110,642.47,1581.85,1401.8,553.86,2388.07,47.37,521.74,2388.05,8.428,393,39.06,23.4095,79
4,111,642.16,1584.52,1405.22,554.14,2388.06,47.31,521.69,2388.1,8.4456,393,38.81,23.2463,78
4,112,642.15,1597.05,1400.11,552.93,2388.04,47.42,522.25,2388.12,8.4411,394,38.86,23.3104,77
4,113,642.41,1592.69,1416.04,552.71,2388.02,47.43,521.8,2388.1,8.4388,393,38.97,23.3268,76
4,114,642.5,1585.29,1404.61,553.9,2388.03,47.61,521.65,2388.0,8.4342,394,38.84,23.3543,75
4,115,643.11,1584.82,1399.39,552.89,2388.04,47.61,521.77,2388.05,8.4147,394,38.83,23.3361,74
4,116,642.57,1587.97,1409.77,553.1,2388.07,47.49,521.75,2388.11,8.427,394,38.88,23.2845,73
4,117,642.97,1588.0,1409.2,552.71,2388.06,47.32,521.82,2388.09,8.4302,394,38.9,23.2139,72
4,118,642.45,1595.31,1404.31,554.2,2388.06,47.6,521.78,2388.04,8.4114,393,39.05,23.3721,71
4,119,642.81,1587.57,1411.87,553.91,2388.05,47.56,521.37,2388.1,8.4816,393,38.72,23.2425,70
