ID,Cycle,SensorMeasure2,SensorMeasure3,SensorMeasure4,SensorMeasure7,SensorMeasure8,SensorMeasure11,SensorMeasure12,SensorMeasure13,SensorMeasure15,SensorMeasure17,SensorMeasure20,SensorMeasure21,RUL
6,1,642.73,1584.4,1412.34,552.99,2388.12,47.56,521.69,2388.12,8.4286,394,38.94,23.3086,125
6,2,642.07,1590.38,1401.1,553.02,2388.09,47.65,521.03,2388.07,8.4343,393,38.89,23.2645,125
6,3,642.57,1588.18,1405.86,552.76,2388.13,47.49,521.68,2388.11,8.4072,392,38.79,23.2163,125
6,4,641.97,1589.4,1401.21,553.1,2388.1,47.38,521.84,2388.14,8.4012,394,38.83,23.3215,125
6,5,642.62,1595.13,1409.67,553.27,2388.15,47.49,521.37,2388.18,8.4583,394,38.87,23.324,125
6,6,642.33,1589.59,1408.46,553.91,2388.15,47.49,521.29,2388.15,8.4994,393,38.88,23.2869,125
6,7,642.44,1586.65,1403.63,553.28,2388.11,47.49,521.38,2388.08,8.4163,395,38.85,23.2894,125
6,8,642.33,1586.78,1404.99,553.89,2388.16,47.69,521.71,2388.17,8.4739,393,38.93,23.287,125
6,9,643.36,1585.15,1407.48,553.54,2388.15,47.6,522.21,2388.1,8.4614,393,38.73,23.3138,125
6,10,642.81,1587.89,1414.99,553.28,2388.15,47.45,521.08,2388.14,8.4129,391,38.75,23.2454,125
6,11,642.5,1586.81,1401.78,552.84,2388.19,47.67,521.55,2388.15,8.4694,394,38.98,23.3941,125
6,12,642.28,1594.5,1404.65,552.36,2388.13,47.4,521.25,2388.07,8.4313,394,38.86,23.3945,125
6,13,642.37,1589.99,1409.91,553.67,2388.12,47.6,520.78,2388.11,8.4537,394,38.93,23.3845,125
6,14,642.91,1592.99,1406.48,553.98,2388.15,47.61,521.79,2388.15,8.4495,393,38.84,23.3262,125
6,15,642.55,1584.5,1410.62,553.84,2388.11,47.59,521.53,2388.15,8.4468,394,38.64,23.3293,125
6,16,643.02,1589.35,1411.03,553.15,2388.1,47.68,521.48,2388.1,8.4485,394,38.88,23.3919,125
6,17,643.11,1588.67,1411.59,552.85,2388.08,47.49,521.35,2388.12,8.445,392,38.87,23.2692,125
6,18,642.68,1587.04,1410.2,552.43,2388.1,47.7,521.41,2388.17,8.4504,392,38.9,23.4346,125
6,19,642.19,1588.21,1408.93,552.77,2388.13,47.59,522.16,2388.08,8.4358,394,38.87,23.2571,125
6,20,642.63,1590.31,1405.84,553.16,2388.12,47.47,521.32,2388.1,8.4163,393,38.76,23.2654,125
6,21,642.41,1587.62,1411.2,553.52,2388.08,47.51,521.03,2388.12,8.4108,393,38.94,23.2284,125
6,22,642.75,1586.8,1412.36,553.78,2388.14,47.53,521.78,2388.16,8.4461,393,38.71,23.2824,125
6,23,642.65,1592.61,1405.78,552.93,2388.19,47.49,521.47,2388.15,8.4343,395,38.71,23.2665,125
6,24,642.64,1587.84,1408.88,552.66,2388.1,47.54,521.47,2388.14,8.4512,394,38.77,23.2691,125
6,25,642.6,1588.2,1404.17,553.01,2388.12,47.37,521.51,2388.16,8.4449,393,38.81,23.2809,125
6,26,643.19,1591.45,1409.38,553.53,2388.13,47.59,521.75,2388.14,8.4876,392,38.76,23.3463,125
6,27,642.91,1587.33,1408.41,553.68,2388.13,47.56,521.33,2388.14,8.4485,392,38.83,23.4141,125
6,28,642.68,1590.93,1407.17,553.42,2388.13,47.58,521.25,2388.13,8.4252,394,38.83,23.27,125
6,29,642.02,1587.92,1411.63,552.83,2388.18,47.36,521.17,2388.1,8.414,393,38.88,23.1688,125
6,30,642.1,1583.0,1409.32,553.29,2388.1,47.46,521.46,2388.15,8.4518,393,38.97,23.388,125
6,31,642.36,1591.59,1402.06,553.17,2388.11,47.48,521.13,2388.11,8.4004,393,38.79,23.3245,125
6,32,643.03,1588.4,1407.94,553.34,2388.13,47.53,521.57,2388.15,8.4248,394,38.75,23.4517,125
6,33,642.59,1590.24,1400.61,553.47,2388.14,47.51,521.73,2388.19,8.4597,393,38.66,23.3406,125
6,34,642.41,1593.18,1412.46,553.22,2388.14,47.53,520.92,2388.11,8.3972,395,38.97,23.2439,125
6,35,642.81,1581.62,1406.36,553.45,2388.15,47.44,521.76,2388.19,8.4314,393,38.98,23.2475,125
6,36,642.88,1587.89,1410.89,553.71,2388.14,47.55,520.89,2388.17,8.4222,394,38.82,23.2876,125
6,37,642.47,1591.16,1409.57,553.08,2388.13,47.57,521.27,2388.14,8.4108,394,38.9,23.3248,125
6,38,642.47,1586.16,1407.91,553.28,2388.1,47.55,521.36,2388.12,8.439,394,38.76,23.3234,125
6,39,642.68,1588.69,1410.96,553.47,2388.13,47.5,521.12,2388.15,8.4124,392,39.1,23.2799,125
6,40,642.67,1584.77,1414.82,553.58,2388.11,47.4,521.46,2388.14,8.4366,394,38.78,23.3596,125
6,41,643.18,1586.37,1409.15,552.81,2388.18,47.43,520.88,2388.22,8.4154,392,38.76,23.2997,125
6,42,641.82,1583.49,1409.75,553.23,2388.1,47.51,521.5,2388.13,8.4311,394,38.8,23.24,125
6,43,642.98,1587.55,1403.0,552.65,2388.16,47.55,520.8,2388.07,8.4261,393,38.85,23.3042,125
6,44,642.42,1594.67,1406.01,553.21,2388.15,47.62,521.45,2388.15,8.4426,392,38.65,23.3354,125
6,45,642.41,1588.48,1409.32,553.61,2388.15,47.54,520.93,2388.18,8.4607,393,38.79,23.2485,125
6,46,642.94,1587.34,1403.16,553.37,2388.12,47.5,521.49,2388.15,8.5029,394,39.06,23.2163,125
6,47,642.06,1587.53,1405.63,552.47,2388.16,47.54,521.19,2388.12,8.4127,393,38.89,23.3982,125
6,48,642.64,1586.67,1405.29,552.99,2388.11,47.54,521.21,2388.13,8.4406,392,38.87,23.3222,125
6,49,642.85,1592.36,1412.66,553.58,2388.1,47.7,521.57,2388.18,8.4796,394,38.66,23.3686,125
6,50,642.55,1591.46,1401.18,553.22,2388.15,47.62,521.01,2388.12,8.4519,394,38.82,23.2389,125
6,51,643.18,1587.6,1411.46,553.58,2388.09,47.54,521.57,2388.15,8.4422,394,38.73,23.2563,125
6,52,642.81,1591.54,1407.97,553.58,2388.11,47.52,521.32,2388.21,8.4499,393,38.65,23.3049,125
6,53,642.72,1587.56,1411.47,553.47,2388.12,47.61,521.41,2388.13,8.4628,392,38.83,23.3784,125
6,54,643.0,1594.48,1408.17,553.57,2388.12,47.37,520.91,2388.13,8.452,393,38.82,23.3575,125
6,55,642.62,1593.8,1410.73,553.6,2388.12,47.49,521.44,2388.15,8.4378,394,38.74,23.3015,125
